"location","origin","clock","model","nll","convergence","max_gradient","gradient_status","finite_fit","finite_prediction","leakage_ok","use_random","retraction_mass","q_C_min","q_C_max","q_terminal","reconstruction","negative_projection_count","n_cells","fit_seconds","warnings"
"Arizona",2025-03-29,"calendar","cumulative_poisson",18023.6355754864,0,0.0117267755680115,"pass",TRUE,TRUE,TRUE,TRUE,0.0654676710866885,0.679854079782809,0.934532665878004,0.934532665878004,"anchored independent signed-Poisson update approximation",0,1890,3.51100000000002,""
"Arizona",2025-03-29,"calendar","cumulative_nb",9670.96929066889,0,0.00514262888583517,"pass",TRUE,TRUE,TRUE,TRUE,0.102792497495395,0.364302996102147,0.897365962905503,0.897365962905503,"anchored independent signed-Poisson update approximation",0,1890,5.745,""
"Arizona",2025-03-29,"calendar","hurdle_ztnb",1740.98671079432,0,0.00108987395930749,"pass",TRUE,TRUE,TRUE,FALSE,0.143794047824219,0.402686937703252,0.856480477066669,0.856480477066669,"anchored sequential hurdle updates",54,1890,5.17700000000002,""
"Arizona",2025-03-29,"calendar","hurdle_ztpoisson",12207.6817712913,0,0.0188763287028774,"pass",TRUE,TRUE,TRUE,FALSE,0.143469567149833,0.732850231289069,0.927999028757831,0.856948952753443,"anchored sequential hurdle updates",1,1890,5.00299999999999,""
"Arizona",2025-03-29,"compressed","cumulative_poisson",5281.43404620769,0,0.0019375390508457,"pass",TRUE,TRUE,TRUE,TRUE,0.00356506928765551,0.92886865473205,0.99643493466426,0.99643493466426,"anchored independent signed-Poisson update approximation",0,945,2.19399999999996,""
"Arizona",2025-03-29,"compressed","cumulative_nb",4427.50306870459,0,0.0055071976986521,"pass",TRUE,TRUE,TRUE,TRUE,0.0104293782046577,0.946233341654752,0.997254188215846,0.989570621816158,"anchored independent signed-Poisson update approximation",0,945,2.71600000000001,""
"Arizona",2025-03-29,"compressed","hurdle_ztnb",1194.07377908194,0,0.00136275229016336,"pass",TRUE,TRUE,TRUE,FALSE,0.178424393145706,0.578652216369904,0.849886133837975,0.821782116538998,"anchored sequential hurdle updates",54,945,4.40700000000004,""
"Arizona",2025-03-29,"compressed","hurdle_ztpoisson",9266.92620212031,0,0.00808487540664693,"pass",TRUE,TRUE,TRUE,FALSE,0.320465590591897,0.679247215163376,0.908183665583218,0.679703590497654,"anchored sequential hurdle updates",0,945,4.33600000000001,""
"Arizona",2025-04-26,"calendar","cumulative_poisson",18569.0353272026,0,0.00087197423525126,"pass",TRUE,TRUE,TRUE,TRUE,0.0467976024239275,0.698804741143115,0.953202443109724,0.953202443109724,"anchored independent signed-Poisson update approximation",0,1998,4.22700000000003,""
"Arizona",2025-04-26,"calendar","cumulative_nb",10411.1656547685,0,0.000182293116507637,"pass",TRUE,TRUE,TRUE,TRUE,0.103959255001256,0.385217497507134,0.89619558931306,0.89619558931306,"anchored independent signed-Poisson update approximation",0,1998,5.892,"NA/NaN function evaluation"
"Arizona",2025-04-26,"calendar","hurdle_ztnb",1829.02644981018,0,0.00106234897327617,"pass",TRUE,TRUE,TRUE,FALSE,0.135548423632438,0.402565273242244,0.864717464579475,0.864717464579475,"anchored sequential hurdle updates",108,1998,6.52000000000004,""
"Arizona",2025-04-26,"calendar","hurdle_ztpoisson",12624.9800574258,0,0.0475318652067926,"pass",TRUE,TRUE,TRUE,FALSE,0.131604668403266,0.73127771419201,0.925663180283723,0.868808083684224,"anchored sequential hurdle updates",0,1998,6.05400000000003,""
"Arizona",2025-04-26,"compressed","cumulative_poisson",5734.93235465156,0,0.00141994024148874,"pass",TRUE,TRUE,TRUE,TRUE,0.00286935070004807,0.929260219990475,0.997130655033527,0.997130655033527,"anchored independent signed-Poisson update approximation",0,1053,3.28800000000001,""
"Arizona",2025-04-26,"compressed","cumulative_nb",4917.97277157471,0,0.00172249891563681,"pass",TRUE,TRUE,TRUE,TRUE,0.00823294980973326,0.947375557443091,0.998015732444576,0.991767050199181,"anchored independent signed-Poisson update approximation",0,1053,3.45799999999997,""
"Arizona",2025-04-26,"compressed","hurdle_ztnb",1279.71957148463,0,2.84555805976083e-05,"pass",TRUE,TRUE,TRUE,FALSE,0.164985785429585,0.569455787385539,0.854287250728274,0.835217786590431,"anchored sequential hurdle updates",181,1053,4.68099999999998,""
"Arizona",2025-04-26,"compressed","hurdle_ztpoisson",9502.13864814402,0,0.0338841773533036,"pass",TRUE,TRUE,TRUE,FALSE,0.302351051781625,0.697184261526616,0.909689306665808,0.697801602982359,"anchored sequential hurdle updates",2,1053,4.25999999999999,""
"Arizona",2025-05-31,"calendar","cumulative_poisson",19175.6234995823,0,0.0476330457705139,"pass",TRUE,TRUE,TRUE,TRUE,0.00781850798501406,0.72764172544889,0.992181492015003,0.992181492015003,"anchored independent signed-Poisson update approximation",0,2133,4.06500000000005,""
"Arizona",2025-05-31,"calendar","cumulative_nb",11320.5260833484,0,0.00171909124408387,"pass",TRUE,TRUE,TRUE,TRUE,0.103396685720193,0.413792468956235,0.896748259593066,0.896748259593066,"anchored independent signed-Poisson update approximation",0,2133,5.923,""
"Arizona",2025-05-31,"calendar","hurdle_ztnb",1903.41808914189,0,0.0018324796094924,"pass",TRUE,TRUE,TRUE,FALSE,0.129847291461833,0.400270435051244,0.870421620056809,0.870421620056809,"anchored sequential hurdle updates",143,2133,5.95800000000003,""
"Arizona",2025-05-31,"calendar","hurdle_ztpoisson",12761.5617887016,0,0.0171007742423445,"pass",TRUE,TRUE,TRUE,FALSE,0.132111329446938,0.728756580944506,0.924282977211071,0.868317125225866,"anchored sequential hurdle updates",5,2133,5.423,""
"Arizona",2025-05-31,"compressed","cumulative_poisson",6276.36950709217,0,0.00283837758913773,"pass",TRUE,TRUE,TRUE,TRUE,0.00229542225661429,0.929365553577163,0.997704585058113,0.997704585058113,"anchored independent signed-Poisson update approximation",0,1188,2.452,""
"Arizona",2025-05-31,"compressed","cumulative_nb",5511.21267449337,0,0.00214313556778548,"pass",TRUE,TRUE,TRUE,TRUE,0.00633593613473901,0.948073692889532,0.9983798962745,0.993664063872039,"anchored independent signed-Poisson update approximation",0,1188,3.06399999999996,""
"Arizona",2025-05-31,"compressed","hurdle_ztnb",1353.00330389975,0,0.000485165294388246,"pass",TRUE,TRUE,TRUE,FALSE,0.155696536888106,0.563497544835817,0.860459853690536,0.844509273553663,"anchored sequential hurdle updates",270,1188,4.24199999999996,""
"Arizona",2025-05-31,"compressed","hurdle_ztpoisson",9595.20666785557,0,0.0117388317051912,"pass",TRUE,TRUE,TRUE,FALSE,0.296324653084087,0.703195053521607,0.910619345053755,0.70382055240897,"anchored sequential hurdle updates",4,1188,5.13099999999997,""
"Arkansas",2025-01-02,"calendar","cumulative_poisson",4056.58090161196,0,0.000494802671148792,"pass",TRUE,TRUE,TRUE,TRUE,0.138547697825158,0.816567429618279,0.861461674817466,0.861461674817466,"anchored independent signed-Poisson update approximation",0,1539,2.92099999999994,""
"Arkansas",2025-01-02,"calendar","cumulative_nb",4294.83613556658,0,0.000868392232578119,"pass",TRUE,TRUE,TRUE,TRUE,0.137239136003361,0.813609869836044,0.862770996236388,0.862770996236388,"anchored independent signed-Poisson update approximation",1,1539,3.75599999999997,""
"Arkansas",2025-01-02,"calendar","hurdle_ztnb",796.563887335199,0,0.000336432767726436,"pass",TRUE,TRUE,TRUE,FALSE,0.023966065105793,0.928813846218009,0.976036746790787,0.976036746790787,"anchored sequential hurdle updates",3,1539,3.95900000000006,""
"Arkansas",2025-01-02,"calendar","hurdle_ztpoisson",819.102240335084,0,0.00161457536600251,"pass",TRUE,TRUE,TRUE,FALSE,0.0141198148126577,0.952031608314386,0.985881374008718,0.985881374008718,"anchored sequential hurdle updates",0,1539,3.47899999999993,""
"Arkansas",2025-01-02,"compressed","cumulative_poisson",2081.2983980193,0,0.000264216759002817,"pass",TRUE,TRUE,TRUE,TRUE,0.10197700670466,0.861292684212913,0.898030167933978,0.898030167933978,"anchored independent signed-Poisson update approximation",0,648,2.05999999999995,""
"Arkansas",2025-01-02,"compressed","cumulative_nb",2297.5004399329,0,0.00582793320631225,"pass",TRUE,TRUE,TRUE,TRUE,0.100158298387094,0.85933791433769,0.899849220537413,0.899849220537413,"anchored independent signed-Poisson update approximation",0,648,2.01400000000001,""
"Arkansas",2025-01-02,"compressed","hurdle_ztnb",533.296666154481,0,0.00122262262574113,"pass",TRUE,TRUE,TRUE,FALSE,0.0351628805945733,0.938935397981763,0.96484008072671,0.96484008072671,"anchored sequential hurdle updates",0,648,3.03399999999999,""
"Arkansas",2025-01-02,"compressed","hurdle_ztpoisson",580.534215974825,0,0.00100783817578964,"pass",TRUE,TRUE,TRUE,FALSE,0.0210663640104486,0.961421884235078,0.978934009534222,0.978934009534222,"anchored sequential hurdle updates",0,648,2.94000000000005,""
"Arkansas",2025-02-15,"calendar","cumulative_poisson",4958.37397743578,0,0.0113789127951911,"pass",TRUE,TRUE,TRUE,TRUE,0.0418064171147991,0.820567319222019,0.967064398057224,0.958194155272783,"anchored independent signed-Poisson update approximation",0,1728,3.22299999999996,""
"Arkansas",2025-02-15,"calendar","cumulative_nb",5142.78682723709,0,0.000707306627484972,"pass",TRUE,TRUE,TRUE,TRUE,0.0568632381786913,0.798445351718628,0.943142194776497,0.943142194776497,"anchored independent signed-Poisson update approximation",0,1728,4.74799999999993,""
"Arkansas",2025-02-15,"calendar","hurdle_ztnb",981.066266023889,0,0.000228692474209868,"pass",TRUE,TRUE,TRUE,FALSE,0.0408573303537253,0.881463614084711,0.959148797827066,0.959148797827066,"anchored sequential hurdle updates",3,1728,4.68000000000006,""
"Arkansas",2025-02-15,"calendar","hurdle_ztpoisson",1397.43210735928,0,0.0143121387826709,"pass",TRUE,TRUE,TRUE,FALSE,0.051619770120608,0.862511650250496,0.948393116086698,0.948393116086698,"anchored sequential hurdle updates",0,1728,4.49900000000002,""
"Arkansas",2025-02-15,"compressed","cumulative_poisson",2589.11409080754,0,0.00224533528016035,"pass",TRUE,TRUE,TRUE,TRUE,0.0527979613251194,0.8803223309403,0.959447888641914,0.947205019286113,"anchored independent signed-Poisson update approximation",0,783,2.21999999999991,""
"Arkansas",2025-02-15,"compressed","cumulative_nb",2807.85529250505,0,0.00228716185408633,"pass",TRUE,TRUE,TRUE,TRUE,0.0587526291247237,0.875484783830263,0.950843108649955,0.94125280314152,"anchored independent signed-Poisson update approximation",0,783,2.77100000000007,""
"Arkansas",2025-02-15,"compressed","hurdle_ztnb",664.963885128142,0,0.000196915536760489,"pass",TRUE,TRUE,TRUE,FALSE,0.0540113498274154,0.887729883603122,0.9459968320708,0.9459968320708,"anchored sequential hurdle updates",1,783,3.697,""
"Arkansas",2025-02-15,"compressed","hurdle_ztpoisson",1018.82398091431,0,0.00184029795497453,"pass",TRUE,TRUE,TRUE,FALSE,0.0457580932124318,0.912718810648546,0.954247242961372,0.954247242961372,"anchored sequential hurdle updates",0,783,3.63,""
"Arkansas",2025-03-29,"calendar","cumulative_poisson",5483.66603620169,0,0.000299533933205254,"pass",TRUE,TRUE,TRUE,TRUE,0.0135559978896796,0.801786884142373,0.986444067706979,0.986444067706979,"anchored independent signed-Poisson update approximation",0,1890,3.74000000000001,""
"Arkansas",2025-03-29,"calendar","cumulative_nb",5662.94752598924,0,0.00891794208352392,"pass",TRUE,TRUE,TRUE,TRUE,0.0221590735368343,0.79696462954109,0.977841458361375,0.977841458361375,"anchored independent signed-Poisson update approximation",0,1890,4.86400000000003,""
"Arkansas",2025-03-29,"calendar","hurdle_ztnb",1238.18418621179,0,0.00174257006434253,"pass",TRUE,TRUE,TRUE,FALSE,0.0548118478646565,0.833549185575481,0.945204925326171,0.945204925326171,"anchored sequential hurdle updates",1,1890,5.428,""
"Arkansas",2025-03-29,"calendar","hurdle_ztpoisson",1879.92061129999,0,0.0161314303826418,"pass",TRUE,TRUE,TRUE,FALSE,0.058603251535292,0.824714291567652,0.941432857546935,0.941432857546935,"anchored sequential hurdle updates",1,1890,5.28300000000002,""
"Arkansas",2025-03-29,"compressed","cumulative_poisson",3228.36185036179,0,0.00532066103548351,"pass",TRUE,TRUE,TRUE,TRUE,0.0217605745658596,0.860205810762229,0.998171384032837,0.978240201454375,"anchored independent signed-Poisson update approximation",0,945,3.06400000000008,""
"Arkansas",2025-03-29,"compressed","cumulative_nb",3447.62888780528,0,0.00180296850023609,"pass",TRUE,TRUE,TRUE,TRUE,0.0206250626546665,0.869125836171443,0.997963455792761,0.979375445894718,"anchored independent signed-Poisson update approximation",0,945,2.95699999999999,"NA/NaN function evaluation"
"Arkansas",2025-03-29,"compressed","hurdle_ztnb",895.0538773009,0,0.000720801535159854,"pass",TRUE,TRUE,TRUE,FALSE,0.0706925847339868,0.849567849027899,0.929332016059591,0.929332016059591,"anchored sequential hurdle updates",5,945,3.947,""
"Arkansas",2025-03-29,"compressed","hurdle_ztpoisson",1503.31649420827,0,0.0148538773053251,"pass",TRUE,TRUE,TRUE,FALSE,0.0590146184151922,0.876882366565472,0.941003251726639,0.941003251726639,"anchored sequential hurdle updates",0,945,3.654,""
"Arkansas",2025-04-26,"calendar","cumulative_poisson",5834.69860219633,0,0.00545009541030878,"pass",TRUE,TRUE,TRUE,TRUE,0.00916069274435807,0.800021549882652,0.99083938496013,0.99083938496013,"anchored independent signed-Poisson update approximation",0,1998,3.34000000000003,""
"Arkansas",2025-04-26,"calendar","cumulative_nb",6026.85556027786,0,0.00184346025107812,"pass",TRUE,TRUE,TRUE,TRUE,0.0147929489110532,0.79843637352844,0.985207409682195,0.985207409682195,"anchored independent signed-Poisson update approximation",0,1998,6.18700000000001,"NA/NaN function evaluation"
"Arkansas",2025-04-26,"calendar","hurdle_ztnb",1306.35568412254,0,6.95199354199261e-05,"pass",TRUE,TRUE,TRUE,FALSE,0.0500496907295034,0.832723093846891,0.94996568650279,0.94996568650279,"anchored sequential hurdle updates",22,1998,4.851,""
"Arkansas",2025-04-26,"calendar","hurdle_ztpoisson",1951.71023405217,0,0.0228678690165243,"pass",TRUE,TRUE,TRUE,FALSE,0.0548838051932597,0.825216423225304,0.94514520334654,0.94514520334654,"anchored sequential hurdle updates",0,1998,4.64800000000002,""
"Arkansas",2025-04-26,"compressed","cumulative_poisson",3613.59944635107,0,0.000763094832650246,"pass",TRUE,TRUE,TRUE,TRUE,0.0161025525280145,0.856314397630877,0.999523304992165,0.98389906041279,"anchored independent signed-Poisson update approximation",0,1053,2.38600000000008,""
"Arkansas",2025-04-26,"compressed","cumulative_nb",3840.53076284484,0,0.00229507407647674,"pass",TRUE,TRUE,TRUE,TRUE,0.0152723406069471,0.86428402133037,0.999524551851749,0.984728619780211,"anchored independent signed-Poisson update approximation",0,1053,2.98099999999999,""
"Arkansas",2025-04-26,"compressed","hurdle_ztnb",958.444935562726,0,0.000331828365136566,"pass",TRUE,TRUE,TRUE,FALSE,0.0638588080768603,0.84686560305494,0.936163105382957,0.936163105382957,"anchored sequential hurdle updates",35,1053,3.904,""
"Arkansas",2025-04-26,"compressed","hurdle_ztpoisson",1574.69221072771,0,0.0150554730965904,"pass",TRUE,TRUE,TRUE,FALSE,0.0540766934753331,0.873130031761349,0.945937028938916,0.945937028938916,"anchored sequential hurdle updates",3,1053,3.63100000000009,""
"Arkansas",2025-05-31,"calendar","cumulative_poisson",6288.07262990246,0,0.0127725474358259,"pass",TRUE,TRUE,TRUE,TRUE,0.00677583680348607,0.797437859337925,0.99322423571531,0.99322423571531,"anchored independent signed-Poisson update approximation",0,2133,3.48599999999999,""
"Arkansas",2025-05-31,"calendar","cumulative_nb",6496.30630469262,0,0.00222982613700047,"pass",TRUE,TRUE,TRUE,TRUE,0.010249580031753,0.796965062917416,0.98975062214684,0.98975062214684,"anchored independent signed-Poisson update approximation",0,2133,5.30899999999997,""
"Arkansas",2025-05-31,"calendar","hurdle_ztnb",1374.13327707838,0,0.000187531447604417,"pass",TRUE,TRUE,TRUE,FALSE,0.0459915550425515,0.831185904738991,0.954022964689629,0.954022964689629,"anchored sequential hurdle updates",25,2133,5.05799999999999,""
"Arkansas",2025-05-31,"calendar","hurdle_ztpoisson",2033.13083311274,0,0.00918714375999879,"pass",TRUE,TRUE,TRUE,FALSE,0.0514845893400046,0.824434755909633,0.948540234499725,0.948540234499725,"anchored sequential hurdle updates",1,2133,4.90800000000002,""
"California",2025-01-02,"calendar","cumulative_poisson",12274.2855814,0,0.0113202842042439,"pass",TRUE,TRUE,TRUE,TRUE,0.00496676925081645,0.894047421995184,0.995033257771198,0.995033257771198,"anchored independent signed-Poisson update approximation",0,1539,2.755,""
"California",2025-01-02,"calendar","cumulative_nb",8205.27951366,0,0.00105450252052641,"pass",TRUE,TRUE,TRUE,TRUE,0.0597977992291747,0.393006936006239,0.940259037181038,0.940259037181038,"anchored independent signed-Poisson update approximation",0,1539,4.351,"NA/NaN function evaluation"
"California",2025-01-02,"calendar","hurdle_ztnb",1244.67142682232,0,0.00108673222298172,"pass",TRUE,TRUE,TRUE,FALSE,0.0296703836169177,0.892879675392654,0.970337814698134,0.970337814698134,"anchored sequential hurdle updates",3,1539,4.15200000000004,""
"California",2025-01-02,"calendar","hurdle_ztpoisson",1998.07699425208,0,0.0159295853555001,"pass",TRUE,TRUE,TRUE,FALSE,0.0248314117912894,0.967845020366539,0.975169243614623,0.975169243614623,"anchored sequential hurdle updates",0,1539,4.04099999999994,""
"California",2025-01-02,"compressed","cumulative_poisson",2721.19081228807,0,0.000908599017150791,"pass",TRUE,TRUE,TRUE,TRUE,0.0173449779024127,0.954560588718031,0.982656283486287,0.982656283486287,"anchored independent signed-Poisson update approximation",0,648,1.75,""
"California",2025-01-02,"compressed","cumulative_nb",2971.26594032349,0,0.00142736157760948,"pass",TRUE,TRUE,TRUE,TRUE,0.029681649290034,0.941816738438247,0.970320678871848,0.970320678871848,"anchored independent signed-Poisson update approximation",0,648,2.14699999999993,""
"California",2025-01-02,"compressed","hurdle_ztnb",934.765670277994,0,0.000777061473140606,"pass",TRUE,TRUE,TRUE,FALSE,0.0190766307363147,0.948194138272941,0.980927552518467,0.980927552518467,"anchored sequential hurdle updates",0,648,3.26700000000005,""
"California",2025-01-02,"compressed","hurdle_ztpoisson",1330.87004066554,0,0.0128911256552122,"pass",TRUE,TRUE,TRUE,FALSE,0.0118808458198307,0.964114866016024,0.988121526023694,0.988121526023694,"anchored sequential hurdle updates",0,648,3.23799999999994,""
"California",2025-02-15,"calendar","cumulative_poisson",19116.9687615712,0,0.0182054863404684,"pass",TRUE,TRUE,TRUE,TRUE,0.00431053179372935,0.762368301226593,0.999501527515229,0.995689468263417,"anchored independent signed-Poisson update approximation",0,1728,3.03699999999992,""
"California",2025-02-15,"calendar","cumulative_nb",9403.47162294411,0,0.00046473567995875,"pass",TRUE,TRUE,TRUE,TRUE,0.0475624067805762,0.409369717084035,0.95248709444525,0.95248709444525,"anchored independent signed-Poisson update approximation",0,1728,4.84899999999993,"NA/NaN function evaluation"
"California",2025-02-15,"calendar","hurdle_ztnb",1513.89019147156,0,0.000412563668268529,"pass",TRUE,TRUE,TRUE,FALSE,0.033451692576157,0.863568911837828,0.966553767136722,0.966553767136722,"anchored sequential hurdle updates",0,1728,4.58500000000004,""
"California",2025-02-15,"calendar","hurdle_ztpoisson",3927.23192492366,0,0.0316182279875067,"pass",TRUE,TRUE,TRUE,FALSE,0.0487183396063979,0.941394514492676,0.974570217640756,0.951283399374262,"anchored sequential hurdle updates",0,1728,4.61500000000001,""
"California",2025-02-15,"compressed","cumulative_poisson",3351.91792914303,0,0.00294946548496666,"pass",TRUE,TRUE,TRUE,TRUE,0.0106969069824044,0.936787265085418,0.989305107395781,0.989305107395781,"anchored independent signed-Poisson update approximation",0,783,1.92200000000003,""
"California",2025-02-15,"compressed","cumulative_nb",3605.58290689776,0,0.00154376695857544,"pass",TRUE,TRUE,TRUE,TRUE,0.0157027406997486,0.93476377173197,0.984299872364803,0.984299872364803,"anchored independent signed-Poisson update approximation",0,783,2.48099999999999,"NA/NaN function evaluation"
"California",2025-02-15,"compressed","hurdle_ztnb",1116.19183330842,0,0.00012949643747584,"pass",TRUE,TRUE,TRUE,FALSE,0.0188256646566321,0.934522469571897,0.981178513352547,0.981178513352547,"anchored sequential hurdle updates",0,783,3.702,""
"California",2025-02-15,"compressed","hurdle_ztpoisson",1892.80035522352,0,0.0189140877369476,"pass",TRUE,TRUE,TRUE,FALSE,0.0234643027273891,0.963263705729091,0.976537575777075,0.976537575777075,"anchored sequential hurdle updates",0,783,4.00600000000009,""
"California",2025-03-29,"calendar","cumulative_poisson",20283.5300422797,0,0.0196112283596612,"pass",TRUE,TRUE,TRUE,TRUE,0.00264104867794554,0.781072858668215,0.997358952859418,0.997358952859418,"anchored independent signed-Poisson update approximation",0,1890,3.5200000000001,""
"California",2025-03-29,"calendar","cumulative_nb",10565.6353172195,0,0.00469966364375907,"pass",TRUE,TRUE,TRUE,TRUE,0.0495243611894081,0.404121438748584,0.950536339161282,0.950536339161282,"anchored independent signed-Poisson update approximation",0,1890,5.774,"NA/NaN function evaluation"
