"location","origin","clock","epidemic","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"Arizona",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,1507,1534,1507,15.0151515151515,27,TRUE
"Arizona",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,2283,2340,2283,69.3268181818182,57,TRUE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,589,558,589,31.7310606060606,31,FALSE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,884,882,884,2.9869696969697,2,FALSE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,994,1023,994,19.6022727272727,29,TRUE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,1507,1534,1508,14.5651515151515,26,TRUE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,2283,2340,2284,33.8081818181819,56,TRUE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,589,558,589,31,31,FALSE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,884,882,884,4.94787878787879,2,FALSE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,994,1023,994,22.2195454545455,29,FALSE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,1507,1534,1507,15.9209090909091,27,TRUE
"Arizona",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,2283,2340,2283,42.7518181818182,57,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,1099,1077,1109,29.8659090909091,32,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,1005,999,1008,17.7180303030303,9,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,873,836,878.5,41.5221212121212,42.5,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,838,836,847.5,16.6457575757576,11.5,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,708,711,727,19.1193939393939,16,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,1099,1077,1099,97.5516666666667,22,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,1005,999,882.5,67.6468181818182,116.5,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,873,836,765.5,48.2248484848485,70.5,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,838,836,752.5,41.0998484848485,83.5,TRUE
"Arizona",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,708,711,708,35.9868181818182,3,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,1099,1077,1099,21.3168181818182,22,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,1005,999,1005,9.36045454545454,6,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,873,836,873,34.7004545454545,37,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,838,836,838,8.01969696969697,2,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,708,711,712,9.68257575757576,1,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,1099,1077,1034,73.8972727272727,43,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,1005,999,1005,29.8242424242424,6,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,873,836,841,26.3936363636364,5,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,838,836,838,29.7462121212121,2,TRUE
"Arizona",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,708,711,703,41.0790909090909,8,TRUE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,619,657,619,29.7090909090909,38,FALSE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,468,499,468,20.9336363636364,31,TRUE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,359,393,359,23.7654545454545,34,TRUE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,307,346,307,23.4943939393939,39,TRUE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,208,238,215.5,12.3936363636364,22.5,TRUE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,619,657,619,39.7690909090909,38,FALSE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,468,499,468,32.6410606060606,31,FALSE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,359,393,359,35.8209090909091,34,FALSE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,307,346,307,36.1477272727273,39,TRUE
"Arizona",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,208,238,208,23.3022727272727,30,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,619,657,619,26.7745454545455,38,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,468,499,468,20.875303030303,31,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,359,393,359,23.45,34,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,307,346,307,23.835303030303,39,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,208,238,208,17.86,30,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,619,657,619,33.0568181818182,38,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,468,499,468,22.4178787878788,31,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,359,393,359,28.1925757575758,34,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,307,346,307,30.3581818181818,39,TRUE
"Arizona",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,208,238,208,19.9562121212121,30,TRUE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,222,238,222,13.5068181818182,16,FALSE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,100,111,100,7.95454545454546,11,TRUE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,68,93,68,18.2169696969697,25,TRUE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,81,88,81,3.90151515151515,7,TRUE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,73,77,73.5,3.29575757575758,3.5,TRUE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,222,238,222,17.1957575757576,16,FALSE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,100,111,100,12.1818181818182,11,FALSE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,68,93,68,25.9569696969697,25,FALSE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,81,88,81,7.25090909090909,7,FALSE
"Arizona",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,73,77,73,3.38772727272727,4,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,222,238,222,12.6990909090909,16,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,100,111,100,7.44454545454545,11,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,68,93,68,17.4927272727273,25,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,81,88,81,4.05257575757575,7,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,73,77,73,2.64045454545455,4,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,222,238,222,16.5477272727273,16,FALSE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,100,111,100,11.2368181818182,11,FALSE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,68,93,68,21.0963636363637,25,FALSE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,81,88,81,6.25772727272727,7,TRUE
"Arizona",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,73,77,73,3.69,4,TRUE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,71,80,71,8.47545454545455,9,FALSE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,53,53,53,0.165,0,TRUE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,52,69,52,12.2013636363636,17,TRUE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,35,38,35,1.86878787878788,3,TRUE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,54,55,54,1.10878787878788,1,TRUE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,71,80,71,9.23,9,FALSE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,53,53,53,0.265,0,TRUE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,52,69,52,17.5751515151515,17,FALSE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,35,38,35,3.15590909090909,3,FALSE
"Arizona",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,54,55,54,1.35590909090909,1,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,71,80,71,6.94590909090909,9,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,53,53,53,0.358181818181817,0,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,52,69,52,11.9290909090909,17,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,35,38,35,2.36878787878788,3,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,54,55,54,1.14681818181818,1,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,71,80,71,9.25863636363636,9,FALSE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,53,53,53,0,0,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,52,69,52,14.3845454545455,17,TRUE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,35,38,35,3,3,FALSE
"Arizona",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,54,55,54,1.27893939393939,1,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,12,12,12,0.0636363636363637,0,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,20,32,20,10.4740909090909,12,FALSE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,41,42,41,0.583787878787876,1,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,57,59,57,0.938787878787879,2,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,121,127,122,2.51954545454545,5,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,12,12,12,0,0,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,20,32,20,11.8013636363636,12,FALSE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,41,42,41,0.693333333333333,1,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,57,59,57,1.4,2,TRUE
"Arkansas",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,121,127,121,2.72151515151515,6,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,12,12,12,0.0272727272727273,0,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,20,32,20,10.9559090909091,12,FALSE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,41,42,41,0.592272727272727,1,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,57,59,57,1.29333333333333,2,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,121,127,121,3.56060606060606,6,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,12,12,12,0,0,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,20,32,20,12,12,FALSE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,41,42,41,0.837727272727273,1,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,57,59,57,1.67272727272727,2,TRUE
"Arkansas",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,121,127,121,3.58318181818182,6,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,216,223,221,1.7219696969697,2,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,384,388,391.5,3.11318181818182,3.5,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,503,551,514,24.4640909090909,37,FALSE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,679,752,694.5,35.0895454545455,57.5,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,407,543,431,70.9025757575758,112,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,216,223,219,1.9869696969697,4,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,384,388,390,1.99363636363636,2,TRUE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,503,551,511.5,31.7569696969697,39.5,FALSE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,679,752,694,45.3962121212121,58,FALSE
"Arkansas",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,407,543,430,82.4240909090909,113,FALSE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,216,223,216,4.76272727272727,7,TRUE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,384,388,384,2.42727272727273,4,TRUE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,503,551,503,43.5087878787879,48,FALSE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,679,752,679,67.0027272727273,73,FALSE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,407,543,409,120.529090909091,134,FALSE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,216,223,226,2.70272727272727,3,TRUE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,384,388,384,1.71954545454545,4,TRUE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,503,551,506,40.9195454545455,45,FALSE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,679,752,686,54.815,66,FALSE
"Arkansas",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,407,543,413.5,109.864090909091,129.5,FALSE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,350,363,354,5.42060606060606,9,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,325,325,329,2.41954545454545,4,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,228,229,232,2.04045454545455,3,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,143,164,147,10.8195454545455,17,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,86,111,90,12.3374242424242,21,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,350,363,354,5.28318181818182,9,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,325,325,330,2.85818181818182,5,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,228,229,233,2.26363636363636,4,TRUE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,143,164,148,10.8672727272727,16,FALSE
"Arkansas",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,86,111,93,9.9530303030303,18,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,350,363,350,10.0377272727273,13,FALSE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,325,325,325,0.62969696969697,0,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,228,229,229,0.978787878787878,0,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,143,164,144,13.4401515151515,20,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,86,111,87,15.3272727272727,24,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,350,363,350,9.18181818181818,13,FALSE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,325,325,325,0.846818181818182,0,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,228,229,228,0.911515151515151,1,TRUE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,143,164,143,16.5340909090909,21,FALSE
"Arkansas",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,86,111,87,19.0219696969697,24,FALSE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,111,111,111,0.363636363636364,0,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,71,71,71,0.336363636363636,0,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,32,32,32,0.312727272727273,0,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,28,29,28,0.597727272727273,1,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,13,24,13,7.26636363636364,11,FALSE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,111,111,111,0.410454545454545,0,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,71,71,71,0.381818181818182,0,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,32,32,32,0.359696969696969,0,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,28,29,28,0.683181818181818,1,TRUE
"Arkansas",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,13,24,13,7.55090909090909,11,FALSE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,111,111,111,0.52969696969697,0,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,71,71,71,0.437727272727273,0,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,32,32,32,0.621969696969697,0,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,28,29,28,0.940454545454545,1,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,13,24,14,6.01590909090909,10,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,111,111,111,0.127272727272727,0,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,71,71,71,0.101363636363636,0,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,32,32,32,0.0377272727272725,0,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,28,29,28,0.763636363636364,1,TRUE
"Arkansas",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,13,24,13,9.67272727272727,11,FALSE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,21,21,21,0.0740909090909089,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,13,13,13,0.0636363636363637,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,13,13,13,0.137727272727273,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,14,14,14,0.503787878787879,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,6,14,8,3.44681818181818,6,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,21,21,21,0.0195454545454544,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,13,13,13,0.0181818181818182,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,13,13,13,0.0569696969696968,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,14,14,14,0.0842424242424241,0,TRUE
"Arkansas",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,6,14,6,6.37272727272727,8,FALSE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,21,21,21,0.290909090909091,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,13,13,13,0.245454545454545,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,13,13,13,0.445454545454546,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,14,14,14,0.705000000000001,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,6,14,6,4.05060606060606,8,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,21,21,21,0,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,13,13,13,0,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,13,13,13,0,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,14,14,14,0.0104545454545453,0,TRUE
"Arkansas",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,6,14,6,6.98181818181818,8,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,686,699,689.5,5.61545454545455,9.5,TRUE
"California",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,1061,1122,1065,30.9937878787879,57,TRUE
"California",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,1384,1509,1391.5,76.6465151515151,117.5,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,2351,2557,2362,144.987878787879,195,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,3005,3846,3033.5,719.500151515152,812.5,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,686,699,686,7.31363636363636,13,TRUE
"California",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,1061,1122,1061,47.0090909090909,61,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,1384,1509,1387.5,100.092424242424,121.5,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,2351,2557,2366.5,160.481515151515,190.5,FALSE
"California",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,3005,3846,3005,746.467575757576,841,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,686,699,686,9.60409090909091,13,TRUE
"California",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,1061,1122,1061,53.7390909090909,61,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,1384,1509,1384,115.259696969697,125,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,2351,2557,2351,188.954696969697,206,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,3005,3846,3006,813.568181818182,840,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,686,699,686,13,13,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,1061,1122,1061,39.1025757575757,61,FALSE
"California",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,1384,1509,1384,122.037727272727,125,FALSE
